source_node|target_node|edge_label
8029|6516|mentions
8030|6533|friendship
8031|6550|follows
8032|6567|likes
8033|6584|shares
8034|6601|mentions
8035|6618|friendship
8036|6635|follows
8037|6652|likes
8038|6669|shares
8039|6686|mentions
8040|6703|friendship
8041|6720|follows
8042|6737|likes
8043|6754|shares
8044|6771|mentions
8045|6788|friendship
8046|6805|follows
8047|6822|likes
8048|6839|shares
8049|6856|mentions
8050|6873|friendship
8051|6890|follows
8052|6907|likes
8053|6924|shares
8054|6941|mentions
8055|6958|friendship
8056|6975|follows
8057|6992|likes
8058|7009|shares
8059|7026|mentions
8060|7043|friendship
8061|7060|follows
8062|7077|likes
8063|7094|shares
8064|7111|mentions
8065|7128|friendship
8066|7145|follows
8067|7162|likes
8068|7179|shares
8069|7196|mentions
8070|7213|friendship
8071|7230|follows
8072|7247|likes
8073|7264|shares
8074|7281|mentions
8075|7298|friendship
8076|7315|follows
8077|7332|likes
8078|7349|shares
8079|7366|mentions
8080|7383|friendship
8081|7400|follows
8082|7417|likes
8083|7434|shares
8084|7451|mentions
8085|7468|friendship
8086|7485|follows
8087|7502|likes
8088|7519|shares
8089|7536|mentions
8090|7553|friendship
8091|7570|follows
8092|7587|likes
8093|7604|shares
8094|7621|mentions
8095|7638|friendship
8096|7655|follows
8097|7672|likes
8098|7689|shares
8099|7706|mentions
8100|7723|friendship
8101|7740|follows
8102|7757|likes
8103|7774|shares
8104|7791|mentions
8105|7808|friendship
8106|7825|follows
8107|7842|likes
8108|7859|shares
8109|7876|mentions
8110|7893|friendship
8111|7910|follows
8112|7927|likes
8113|7944|shares
8114|7961|mentions
8115|7978|friendship
8116|7995|follows
8117|8012|likes
8118|8029|shares
8119|8046|mentions
8120|8063|friendship
8121|8080|follows
8122|8097|likes
8123|8114|shares
8124|8131|mentions
8125|8148|friendship
8126|8165|follows
8127|8182|likes
8128|8199|shares
8129|8216|mentions
8130|8233|friendship
8131|8250|follows
8132|8267|likes
8133|8284|shares
8134|8301|mentions
8135|8318|friendship
8136|8335|follows
8137|8352|likes
8138|8369|shares
8139|8386|mentions
8140|8403|friendship
8141|8420|follows
8142|8437|likes
8143|8454|shares
8144|8471|mentions
8145|8488|friendship
8146|8505|follows
8147|8522|likes
8148|8539|shares
8149|8556|mentions
8150|8573|friendship
8151|8590|follows
8152|8607|likes
8153|8624|shares
8154|8641|mentions
8155|8658|friendship
8156|8675|follows
8157|8692|likes
8158|8709|shares
8159|8726|mentions
8160|8743|friendship
8161|8760|follows
8162|8777|likes
8163|8794|shares
8164|8811|mentions
8165|8828|friendship
8166|8845|follows
8167|8862|likes
8168|8879|shares
8169|8896|mentions
8170|8913|friendship
8171|8930|follows
8172|8947|likes
8173|8964|shares
8174|8981|mentions
8175|8998|friendship
8176|9015|follows
8177|9032|likes
8178|9049|shares
8179|9066|mentions
8180|9083|friendship
8181|9100|follows
8182|9117|likes
8183|9134|shares
8184|9151|mentions
8185|9168|friendship
8186|9185|follows
8187|9202|likes
8188|9219|shares
8189|9236|mentions
8190|9253|friendship
8191|9270|follows
8192|9287|likes
8193|9304|shares
8194|9321|mentions
8195|9338|friendship
8196|9355|follows
8197|9372|likes
8198|9389|shares
8199|9406|mentions
8200|9423|friendship
8201|9440|follows
8202|9457|likes
8203|9474|shares
8204|9491|mentions
8205|9508|friendship
8206|9525|follows
8207|9542|likes
8208|9559|shares
8209|9576|mentions
8210|9593|friendship
8211|9610|follows
8212|9627|likes
8213|9644|shares
8214|9661|mentions
8215|9678|friendship
8216|9695|follows
8217|9712|likes
8218|9729|shares
8219|9746|mentions
8220|9763|friendship
8221|9780|follows
8222|9797|likes
8223|9814|shares
8224|9831|mentions
8225|9848|friendship
8226|9865|follows
8227|9882|likes
8228|9899|shares
8229|9916|mentions
8230|9933|friendship
8231|9950|follows
8232|9967|likes
8233|9984|shares
8234|1|mentions
8235|18|friendship
8236|35|follows
8237|52|likes
8238|69|shares
8239|86|mentions
8240|103|friendship
8241|120|follows
8242|137|likes
8243|154|shares
8244|171|mentions
8245|188|friendship
8246|205|follows
8247|222|likes
8248|239|shares
8249|256|mentions
8250|273|friendship
8251|290|follows
8252|307|likes
8253|324|shares
8254|341|mentions
8255|358|friendship
8256|375|follows
8257|392|likes
8258|409|shares
8259|426|mentions
8260|443|friendship
8261|460|follows
8262|477|likes
8263|494|shares
8264|511|mentions
8265|528|friendship
8266|545|follows
8267|562|likes
8268|579|shares
8269|596|mentions
8270|613|friendship
8271|630|follows
8272|647|likes
8273|664|shares
8274|681|mentions
8275|698|friendship
8276|715|follows
8277|732|likes
8278|749|shares
8279|766|mentions
8280|783|friendship
8281|800|follows
8282|817|likes
8283|834|shares
8284|851|mentions
8285|868|friendship
8286|885|follows
8287|902|likes
8288|919|shares
8289|936|mentions
8290|953|friendship
8291|970|follows
8292|987|likes
8293|1004|shares
8294|1021|mentions
8295|1038|friendship
8296|1055|follows
8297|1072|likes
8298|1089|shares
8299|1106|mentions
8300|1123|friendship
8301|1140|follows
8302|1157|likes
8303|1174|shares
8304|1191|mentions
8305|1208|friendship
8306|1225|follows
8307|1242|likes
8308|1259|shares
8309|1276|mentions
8310|1293|friendship
8311|1310|follows
8312|1327|likes
8313|1344|shares
8314|1361|mentions
8315|1378|friendship
8316|1395|follows
8317|1412|likes
8318|1429|shares
8319|1446|mentions
8320|1463|friendship
8321|1480|follows
8322|1497|likes
8323|1514|shares
8324|1531|mentions
8325|1548|friendship
8326|1565|follows
8327|1582|likes
8328|1599|shares
8329|1616|mentions
8330|1633|friendship
8331|1650|follows
8332|1667|likes
8333|1684|shares
8334|1701|mentions
8335|1718|friendship
8336|1735|follows
8337|1752|likes
8338|1769|shares
8339|1786|mentions
8340|1803|friendship
8341|1820|follows
8342|1837|likes
8343|1854|shares
8344|1871|mentions
8345|1888|friendship
8346|1905|follows
8347|1922|likes
8348|1939|shares
8349|1956|mentions
8350|1973|friendship
8351|1990|follows
8352|2007|likes
8353|2024|shares
8354|2041|mentions
8355|2058|friendship
8356|2075|follows
8357|2092|likes
8358|2109|shares
8359|2126|mentions
8360|2143|friendship
8361|2160|follows
8362|2177|likes
8363|2194|shares
8364|2211|mentions
8365|2228|friendship
8366|2245|follows
8367|2262|likes
8368|2279|shares
8369|2296|mentions
8370|2313|friendship
8371|2330|follows
8372|2347|likes
8373|2364|shares
8374|2381|mentions
8375|2398|friendship
8376|2415|follows
8377|2432|likes
8378|2449|shares
8379|2466|mentions
8380|2483|friendship
8381|2500|follows
8382|2517|likes
8383|2534|shares
8384|2551|mentions
8385|2568|friendship
8386|2585|follows
8387|2602|likes
8388|2619|shares
8389|2636|mentions
8390|2653|friendship
8391|2670|follows
8392|2687|likes
8393|2704|shares
8394|2721|mentions
8395|2738|friendship
8396|2755|follows
8397|2772|likes
8398|2789|shares
8399|2806|mentions
8400|2823|friendship
8401|2840|follows
8402|2857|likes
8403|2874|shares
8404|2891|mentions
8405|2908|friendship
8406|2925|follows
8407|2942|likes
8408|2959|shares
8409|2976|mentions
8410|2993|friendship
8411|3010|follows
8412|3027|likes
8413|3044|shares
8414|3061|mentions
8415|3078|friendship
8416|3095|follows
8417|3112|likes
8418|3129|shares
8419|3146|mentions
8420|3163|friendship
8421|3180|follows
8422|3197|likes
8423|3214|shares
8424|3231|mentions
8425|3248|friendship
8426|3265|follows
8427|3282|likes
8428|3299|shares
8429|3316|mentions
8430|3333|friendship
8431|3350|follows
8432|3367|likes
8433|3384|shares
8434|3401|mentions
8435|3418|friendship
8436|3435|follows
8437|3452|likes
8438|3469|shares
8439|3486|mentions
8440|3503|friendship
8441|3520|follows
8442|3537|likes
8443|3554|shares
8444|3571|mentions
8445|3588|friendship
8446|3605|follows
8447|3622|likes
8448|3639|shares
8449|3656|mentions
8450|3673|friendship
8451|3690|follows
8452|3707|likes
8453|3724|shares
8454|3741|mentions
8455|3758|friendship
8456|3775|follows
8457|3792|likes
8458|3809|shares
8459|3826|mentions
8460|3843|friendship
8461|3860|follows
8462|3877|likes
8463|3894|shares
8464|3911|mentions
8465|3928|friendship
8466|3945|follows
8467|3962|likes
8468|3979|shares
8469|3996|mentions
8470|4013|friendship
8471|4030|follows
8472|4047|likes
8473|4064|shares
8474|4081|mentions
8475|4098|friendship
8476|4115|follows
8477|4132|likes
8478|4149|shares
8479|4166|mentions
8480|4183|friendship
8481|4200|follows
8482|4217|likes
8483|4234|shares
8484|4251|mentions
8485|4268|friendship
8486|4285|follows
8487|4302|likes
8488|4319|shares
8489|4336|mentions
8490|4353|friendship
8491|4370|follows
8492|4387|likes
8493|4404|shares
8494|4421|mentions
8495|4438|friendship
8496|4455|follows
8497|4472|likes
8498|4489|shares
8499|4506|mentions
8500|4523|friendship
8501|4540|follows
8502|4557|likes
8503|4574|shares
8504|4591|mentions
8505|4608|friendship
8506|4625|follows
8507|4642|likes
8508|4659|shares
8509|4676|mentions
8510|4693|friendship
8511|4710|follows
8512|4727|likes
8513|4744|shares
8514|4761|mentions
8515|4778|friendship
8516|4795|follows
8517|4812|likes
8518|4829|shares
8519|4846|mentions
8520|4863|friendship
8521|4880|follows
8522|4897|likes
8523|4914|shares
8524|4931|mentions
8525|4948|friendship
8526|4965|follows
8527|4982|likes
8528|4999|shares
8529|5016|mentions
8530|5033|friendship
8531|5050|follows
8532|5067|likes
8533|5084|shares
8534|5101|mentions
8535|5118|friendship
8536|5135|follows
8537|5152|likes
8538|5169|shares
8539|5186|mentions
8540|5203|friendship
8541|5220|follows
8542|5237|likes
8543|5254|shares
8544|5271|mentions
8545|5288|friendship
8546|5305|follows
8547|5322|likes
8548|5339|shares
8549|5356|mentions
8550|5373|friendship
8551|5390|follows
8552|5407|likes
8553|5424|shares
8554|5441|mentions
8555|5458|friendship
8556|5475|follows
8557|5492|likes
8558|5509|shares
8559|5526|mentions
8560|5543|friendship
8561|5560|follows
8562|5577|likes
8563|5594|shares
8564|5611|mentions
8565|5628|friendship
8566|5645|follows
8567|5662|likes
8568|5679|shares
8569|5696|mentions
8570|5713|friendship
8571|5730|follows
8572|5747|likes
8573|5764|shares
8574|5781|mentions
8575|5798|friendship
8576|5815|follows
8577|5832|likes
8578|5849|shares
8579|5866|mentions
8580|5883|friendship
8581|5900|follows
8582|5917|likes
8583|5934|shares
8584|5951|mentions
8585|5968|friendship
8586|5985|follows
8587|6002|likes
8588|6019|shares
8589|6036|mentions
8590|6053|friendship
8591|6070|follows
8592|6087|likes
8593|6104|shares
8594|6121|mentions
8595|6138|friendship
8596|6155|follows
8597|6172|likes
8598|6189|shares
8599|6206|mentions
8600|6223|friendship
8601|6240|follows
8602|6257|likes
8603|6274|shares
8604|6291|mentions
8605|6308|friendship
8606|6325|follows
8607|6342|likes
8608|6359|shares
8609|6376|mentions
8610|6393|friendship
8611|6410|follows
8612|6427|likes
8613|6444|shares
8614|6461|mentions
8615|6478|friendship
8616|6495|follows
8617|6512|likes
8618|6529|shares
8619|6546|mentions
8620|6563|friendship
8621|6580|follows
8622|6597|likes
8623|6614|shares
8624|6631|mentions
8625|6648|friendship
8626|6665|follows
8627|6682|likes
8628|6699|shares
8629|6716|mentions
8630|6733|friendship
8631|6750|follows
8632|6767|likes
8633|6784|shares
8634|6801|mentions
8635|6818|friendship
8636|6835|follows
8637|6852|likes
8638|6869|shares
8639|6886|mentions
8640|6903|friendship
8641|6920|follows
8642|6937|likes
8643|6954|shares
8644|6971|mentions
8645|6988|friendship
8646|7005|follows
8647|7022|likes
8648|7039|shares
8649|7056|mentions
8650|7073|friendship
8651|7090|follows
8652|7107|likes
8653|7124|shares
8654|7141|mentions
8655|7158|friendship
8656|7175|follows
8657|7192|likes
8658|7209|shares
8659|7226|mentions
8660|7243|friendship
8661|7260|follows
8662|7277|likes
8663|7294|shares
8664|7311|mentions
8665|7328|friendship
8666|7345|follows
8667|7362|likes
8668|7379|shares
8669|7396|mentions
8670|7413|friendship
8671|7430|follows
8672|7447|likes
8673|7464|shares
8674|7481|mentions
8675|7498|friendship
8676|7515|follows
8677|7532|likes
8678|7549|shares
8679|7566|mentions
8680|7583|friendship
8681|7600|follows
8682|7617|likes
8683|7634|shares
8684|7651|mentions
8685|7668|friendship
8686|7685|follows
8687|7702|likes
8688|7719|shares
8689|7736|mentions
8690|7753|friendship
8691|7770|follows
8692|7787|likes
8693|7804|shares
8694|7821|mentions
8695|7838|friendship
8696|7855|follows
8697|7872|likes
8698|7889|shares
8699|7906|mentions
8700|7923|friendship
8701|7940|follows
8702|7957|likes
8703|7974|shares
8704|7991|mentions
8705|8008|friendship
8706|8025|follows
8707|8042|likes
8708|8059|shares
8709|8076|mentions
8710|8093|friendship
8711|8110|follows
8712|8127|likes
8713|8144|shares
8714|8161|mentions
8715|8178|friendship
8716|8195|follows
8717|8212|likes
8718|8229|shares
8719|8246|mentions
8720|8263|friendship
8721|8280|follows
8722|8297|likes
8723|8314|shares
8724|8331|mentions
8725|8348|friendship
8726|8365|follows
8727|8382|likes
8728|8399|shares
8729|8416|mentions
8730|8433|friendship
8731|8450|follows
8732|8467|likes
8733|8484|shares
8734|8501|mentions
8735|8518|friendship
8736|8535|follows
8737|8552|likes
8738|8569|shares
8739|8586|mentions
8740|8603|friendship
8741|8620|follows
8742|8637|likes
8743|8654|shares
8744|8671|mentions
8745|8688|friendship
8746|8705|follows
8747|8722|likes
8748|8739|shares
8749|8756|mentions
8750|8773|friendship
8751|8790|follows
8752|8807|likes
8753|8824|shares
8754|8841|mentions
8755|8858|friendship
8756|8875|follows
8757|8892|likes
8758|8909|shares
8759|8926|mentions
8760|8943|friendship
8761|8960|follows
8762|8977|likes
8763|8994|shares
8764|9011|mentions
8765|9028|friendship
8766|9045|follows
8767|9062|likes
8768|9079|shares
8769|9096|mentions
8770|9113|friendship
8771|9130|follows
8772|9147|likes
8773|9164|shares
8774|9181|mentions
8775|9198|friendship
8776|9215|follows
8777|9232|likes
8778|9249|shares
8779|9266|mentions
8780|9283|friendship
8781|9300|follows
8782|9317|likes
8783|9334|shares
8784|9351|mentions
8785|9368|friendship
8786|9385|follows
8787|9402|likes
8788|9419|shares
8789|9436|mentions
8790|9453|friendship
8791|9470|follows
8792|9487|likes
8793|9504|shares
8794|9521|mentions
8795|9538|friendship
8796|9555|follows
8797|9572|likes
8798|9589|shares
8799|9606|mentions
8800|9623|friendship
8801|9640|follows
8802|9657|likes
8803|9674|shares
8804|9691|mentions
8805|9708|friendship
8806|9725|follows
8807|9742|likes
8808|9759|shares
8809|9776|mentions
8810|9793|friendship
8811|9810|follows
8812|9827|likes
8813|9844|shares
8814|9861|mentions
8815|9878|friendship
8816|9895|follows
8817|9912|likes
8818|9929|shares
8819|9946|mentions
8820|9963|friendship
8821|9980|follows
8822|9997|likes
8823|14|shares
8824|31|mentions
8825|48|friendship
8826|65|follows
8827|82|likes
8828|99|shares
8829|116|mentions
8830|133|friendship
8831|150|follows
8832|167|likes
8833|184|shares
8834|201|mentions
8835|218|friendship
8836|235|follows
8837|252|likes
8838|269|shares
8839|286|mentions
8840|303|friendship
8841|320|follows
8842|337|likes
8843|354|shares
8844|371|mentions
8845|388|friendship
8846|405|follows
8847|422|likes
8848|439|shares
8849|456|mentions
8850|473|friendship
8851|490|follows
8852|507|likes
8853|524|shares
8854|541|mentions
8855|558|friendship
8856|575|follows
8857|592|likes
8858|609|shares
8859|626|mentions
8860|643|friendship
8861|660|follows
8862|677|likes
8863|694|shares
8864|711|mentions
8865|728|friendship
8866|745|follows
8867|762|likes
8868|779|shares
8869|796|mentions
8870|813|friendship
8871|830|follows
8872|847|likes
8873|864|shares
8874|881|mentions
8875|898|friendship
8876|915|follows
8877|932|likes
8878|949|shares
8879|966|mentions
8880|983|friendship
8881|1000|follows
8882|1017|likes
8883|1034|shares
8884|1051|mentions
8885|1068|friendship
8886|1085|follows
8887|1102|likes
8888|1119|shares
8889|1136|mentions
8890|1153|friendship
8891|1170|follows
8892|1187|likes
8893|1204|shares
8894|1221|mentions
8895|1238|friendship
8896|1255|follows
8897|1272|likes
8898|1289|shares
8899|1306|mentions
8900|1323|friendship
8901|1340|follows
8902|1357|likes
8903|1374|shares
8904|1391|mentions
8905|1408|friendship
8906|1425|follows
8907|1442|likes
8908|1459|shares
8909|1476|mentions
8910|1493|friendship
8911|1510|follows
8912|1527|likes
8913|1544|shares
8914|1561|mentions
8915|1578|friendship
8916|1595|follows
8917|1612|likes
8918|1629|shares
8919|1646|mentions
8920|1663|friendship
8921|1680|follows
8922|1697|likes
8923|1714|shares
8924|1731|mentions
8925|1748|friendship
8926|1765|follows
8927|1782|likes
8928|1799|shares
8929|1816|mentions
8930|1833|friendship
8931|1850|follows
8932|1867|likes
8933|1884|shares
8934|1901|mentions
8935|1918|friendship
8936|1935|follows
8937|1952|likes
8938|1969|shares
8939|1986|mentions
8940|2003|friendship
8941|2020|follows
8942|2037|likes
8943|2054|shares
8944|2071|mentions
8945|2088|friendship
8946|2105|follows
8947|2122|likes
8948|2139|shares
8949|2156|mentions
8950|2173|friendship
8951|2190|follows
8952|2207|likes
8953|2224|shares
8954|2241|mentions
8955|2258|friendship
8956|2275|follows
8957|2292|likes
8958|2309|shares
8959|2326|mentions
8960|2343|friendship
8961|2360|follows
8962|2377|likes
8963|2394|shares
8964|2411|mentions
8965|2428|friendship
8966|2445|follows
8967|2462|likes
8968|2479|shares
8969|2496|mentions
8970|2513|friendship
8971|2530|follows
8972|2547|likes
8973|2564|shares
8974|2581|mentions
8975|2598|friendship
8976|2615|follows
8977|2632|likes
8978|2649|shares
8979|2666|mentions
8980|2683|friendship
8981|2700|follows
8982|2717|likes
8983|2734|shares
8984|2751|mentions
8985|2768|friendship
8986|2785|follows
8987|2802|likes
8988|2819|shares
8989|2836|mentions
8990|2853|friendship
8991|2870|follows
8992|2887|likes
8993|2904|shares
8994|2921|mentions
8995|2938|friendship
8996|2955|follows
8997|2972|likes
8998|2989|shares
8999|3006|mentions
9000|3023|friendship
9001|3040|follows
9002|3057|likes
9003|3074|shares
9004|3091|mentions
9005|3108|friendship
9006|3125|follows
9007|3142|likes
9008|3159|shares
9009|3176|mentions
9010|3193|friendship
9011|3210|follows
9012|3227|likes
9013|3244|shares
9014|3261|mentions
9015|3278|friendship
